t_monotonic,left_distance_cm,left_status,right_distance_cm,right_status,sequence
506983.421000,86.0,Ok,87.0,Ok,581
506983.468000,87.0,Ok,92.0,Ok,582
506983.531000,85.0,Ok,89.0,Ok,583
506983.578000,93.0,Ok,88.0,Ok,584
506983.625000,96.0,Ok,87.0,Ok,585
506983.687000,96.0,Ok,89.0,Ok,586
506983.734000,98.0,Ok,86.0,Ok,587
506983.781000,92.0,Ok,90.0,Ok,588
506983.828000,98.0,Ok,87.0,Ok,589
506983.890000,93.0,Ok,89.0,Ok,590
506983.937000,89.0,Ok,88.0,Ok,591
506983.984000,95.0,Ok,91.0,Ok,592
506984.031000,99.0,Ok,88.0,Ok,593
506984.078000,93.0,Ok,88.0,Ok,594
506984.156000,94.0,Ok,86.0,Ok,595
506984.187000,91.0,Ok,90.0,Ok,596
506984.234000,95.0,Ok,90.0,Ok,597
506984.281000,101.0,Ok,89.0,Ok,598
506984.328000,97.0,Ok,88.0,Ok,599
506984.375000,89.0,Ok,86.0,Ok,600
506984.421000,86.0,Ok,88.0,Ok,601
506984.468000,94.0,Ok,89.0,Ok,602
506984.531000,90.0,Ok,86.0,Ok,603
506984.578000,86.0,Ok,88.0,Ok,604
506984.625000,97.0,Ok,88.0,Ok,605
506984.671000,96.0,Ok,87.0,Ok,606
506984.734000,96.0,Ok,87.0,Ok,607
506984.781000,102.0,Ok,90.0,Ok,608
506984.812000,98.0,Ok,89.0,Ok,609
506984.875000,93.0,Ok,88.0,Ok,610
506984.921000,96.0,Ok,88.0,Ok,611
506984.984000,96.0,Ok,89.0,Ok,612
506985.031000,91.0,Ok,94.0,Ok,613
506985.078000,91.0,Ok,88.0,Ok,614
506985.125000,94.0,Ok,91.0,Ok,615
506985.171000,91.0,Ok,88.0,Ok,616
506985.234000,94.0,Ok,90.0,Ok,617
506985.281000,93.0,Ok,86.0,Ok,618
506985.328000,96.0,Ok,88.0,Ok,619
506985.390000,90.0,Ok,91.0,Ok,620
506985.437000,92.0,Ok,93.0,Ok,621
506985.484000,90.0,Ok,87.0,Ok,622
506985.531000,89.0,Ok,89.0,Ok,623
506985.578000,91.0,Ok,90.0,Ok,624
506985.625000,92.0,Ok,85.0,Ok,625
506985.671000,92.0,Ok,89.0,Ok,626
506985.734000,90.0,Ok,86.0,Ok,627
506985.781000,91.0,Ok,86.0,Ok,628
506985.828000,87.0,Ok,85.0,Ok,629
506985.875000,86.0,Ok,89.0,Ok,630
506985.921000,90.0,Ok,89.0,Ok,631
506985.984000,89.0,Ok,89.0,Ok,632
506986.031000,89.0,Ok,87.0,Ok,633
506986.078000,90.0,Ok,92.0,Ok,634
506986.125000,96.0,Ok,88.0,Ok,635
506986.187000,91.0,Ok,87.0,Ok,636
506986.234000,89.0,Ok,90.0,Ok,637
506986.281000,89.0,Ok,90.0,Ok,638
506986.328000,88.0,Ok,92.0,Ok,639
506986.390000,88.0,Ok,92.0,Ok,640
506986.437000,92.0,Ok,85.0,Ok,641
506986.484000,91.0,Ok,85.0,Ok,642
506986.531000,90.0,Ok,84.0,Ok,643
506986.578000,99.0,Ok,77.0,Ok,644
506986.625000,99.0,Ok,76.0,Ok,645
506986.671000,101.0,Ok,73.0,Ok,646
506986.734000,96.0,Ok,69.0,Ok,647
506986.781000,91.0,Ok,64.0,Ok,648
506986.828000,98.0,Ok,57.0,Ok,649
506986.890000,87.0,Ok,46.0,Ok,650
506986.937000,101.0,Ok,52.0,Ok,651
506986.984000,98.0,Ok,54.0,Ok,652
506987.031000,86.0,Ok,47.0,Ok,653
506987.078000,96.0,Ok,50.0,Ok,654
506987.125000,97.0,Ok,48.0,Ok,655
506987.187000,104.0,Ok,42.0,Ok,656
506987.234000,100.0,Ok,53.0,Ok,657
506987.281000,106.0,Ok,56.0,Ok,658
506987.328000,109.0,Ok,54.0,Ok,659
506987.375000,101.0,Ok,54.0,Ok,660
506987.421000,107.0,Ok,47.0,Ok,661
506987.484000,98.0,Ok,56.0,Ok,662
506987.531000,102.0,Ok,47.0,Ok,663
506987.578000,103.0,Ok,48.0,Ok,664
506987.625000,101.0,Ok,49.0,Ok,665
506987.671000,103.0,Ok,50.0,Ok,666
506987.734000,102.0,Ok,48.0,Ok,667
506987.781000,98.0,Ok,49.0,Ok,668
506987.828000,98.0,Ok,49.0,Ok,669
506987.875000,99.0,Ok,48.0,Ok,670
506987.937000,98.0,Ok,50.0,Ok,671
506987.984000,99.0,Ok,49.0,Ok,672
506988.031000,102.0,Ok,47.0,Ok,673
506988.078000,100.0,Ok,49.0,Ok,674
506988.125000,101.0,Ok,51.0,Ok,675
506988.187000,101.0,Ok,56.0,Ok,676
506988.265000,102.0,Ok,50.0,Ok,677
506988.281000,101.0,Ok,51.0,Ok,678
506988.328000,99.0,Ok,52.0,Ok,679
506988.375000,101.0,Ok,51.0,Ok,680
506988.437000,100.0,Ok,52.0,Ok,681
506988.468000,102.0,Ok,51.0,Ok,682
506988.531000,100.0,Ok,50.0,Ok,683
506988.578000,101.0,Ok,58.0,Ok,684
506988.625000,102.0,Ok,52.0,Ok,685
506988.687000,104.0,Ok,52.0,Ok,686
506988.734000,103.0,Ok,52.0,Ok,687
506988.781000,104.0,Ok,52.0,Ok,688
506988.828000,104.0,Ok,52.0,Ok,689
506988.875000,99.0,Ok,51.0,Ok,690
506988.921000,104.0,Ok,51.0,Ok,691
506988.984000,107.0,Ok,47.0,Ok,692
506989.015000,100.0,Ok,54.0,Ok,693
506989.078000,102.0,Ok,51.0,Ok,694
506989.125000,100.0,Ok,50.0,Ok,695
506989.171000,96.0,Ok,53.0,Ok,696
506989.234000,91.0,Ok,54.0,Ok,697
506989.281000,88.0,Ok,45.0,Ok,698
506989.328000,85.0,Ok,51.0,Ok,699
506989.375000,85.0,Ok,48.0,Ok,700
506989.421000,84.0,Ok,51.0,Ok,701
506989.484000,83.0,Ok,54.0,Ok,702
506989.531000,85.0,Ok,49.0,Ok,703
506989.578000,102.0,Ok,49.0,Ok,704
506989.625000,98.0,Ok,53.0,Ok,705
506989.671000,106.0,Ok,56.0,Ok,706
506989.734000,103.0,Ok,56.0,Ok,707
506989.781000,100.0,Ok,59.0,Ok,708
506989.828000,104.0,Ok,61.0,Ok,709
506989.875000,96.0,Ok,64.0,Ok,710
506989.937000,95.0,Ok,73.0,Ok,711
506989.984000,107.0,Ok,77.0,Ok,712
506990.031000,94.0,Ok,78.0,Ok,713
506990.078000,110.0,Ok,78.0,Ok,714
506990.125000,97.0,Ok,84.0,Ok,715
506990.187000,103.0,Ok,87.0,Ok,716
506990.234000,98.0,Ok,97.0,Ok,717
506990.281000,94.0,Ok,94.0,Ok,718
506990.328000,99.0,Ok,90.0,Ok,719
506990.375000,95.0,Ok,95.0,Ok,720
506990.437000,95.0,Ok,95.0,Ok,721
506990.484000,96.0,Ok,97.0,Ok,722
506990.531000,98.0,Ok,98.0,Ok,723
506990.578000,96.0,Ok,93.0,Ok,724
506990.625000,96.0,Ok,93.0,Ok,725
506990.671000,93.0,Ok,92.0,Ok,726
506990.718000,93.0,Ok,90.0,Ok,727
506990.781000,95.0,Ok,98.0,Ok,728
506990.828000,88.0,Ok,88.0,Ok,729
506990.875000,91.0,Ok,91.0,Ok,730
506990.921000,87.0,Ok,94.0,Ok,731
506990.968000,89.0,Ok,93.0,Ok,732
506991.015000,98.0,Ok,90.0,Ok,733
506991.078000,97.0,Ok,88.0,Ok,734
506991.125000,95.0,Ok,86.0,Ok,735
506991.187000,101.0,Ok,93.0,Ok,736
506991.234000,101.0,Ok,85.0,Ok,737
506991.281000,99.0,Ok,91.0,Ok,738
506991.328000,99.0,Ok,85.0,Ok,739
506991.375000,95.0,Ok,87.0,Ok,740
506991.421000,94.0,Ok,93.0,Ok,741
506991.468000,92.0,Ok,92.0,Ok,742
506991.531000,94.0,Ok,94.0,Ok,743
506991.578000,92.0,Ok,93.0,Ok,744
506991.625000,91.0,Ok,94.0,Ok,745
506991.671000,91.0,Ok,96.0,Ok,746
506991.734000,101.0,Ok,97.0,Ok,747
506991.781000,98.0,Ok,92.0,Ok,748
506991.828000,94.0,Ok,96.0,Ok,749
506991.875000,94.0,Ok,97.0,Ok,750
506991.937000,95.0,Ok,94.0,Ok,751
506991.984000,96.0,Ok,91.0,Ok,752
506992.031000,98.0,Ok,92.0,Ok,753
506992.078000,95.0,Ok,95.0,Ok,754
506992.125000,92.0,Ok,90.0,Ok,755
506992.187000,98.0,Ok,84.0,Ok,756
506992.234000,98.0,Ok,81.0,Ok,757
506992.281000,101.0,Ok,75.0,Ok,758
506992.328000,98.0,Ok,69.0,Ok,759
506992.375000,96.0,Ok,67.0,Ok,760
506992.437000,99.0,Ok,61.0,Ok,761
506992.484000,92.0,Ok,52.0,Ok,762
506992.531000,97.0,Ok,52.0,Ok,763
506992.578000,94.0,Ok,46.0,Ok,764
506992.625000,97.0,Ok,51.0,Ok,765
506992.671000,102.0,Ok,49.0,Ok,766
506992.734000,99.0,Ok,46.0,Ok,767
506992.781000,106.0,Ok,45.0,Ok,768
506992.828000,105.0,Ok,45.0,Ok,769
506992.875000,103.0,Ok,50.0,Ok,770
506992.937000,103.0,Ok,47.0,Ok,771
506992.984000,102.0,Ok,47.0,Ok,772
506993.031000,107.0,Ok,54.0,Ok,773
506993.078000,110.0,Ok,46.0,Ok,774
506993.125000,101.0,Ok,52.0,Ok,775
506993.187000,102.0,Ok,48.0,Ok,776
506993.234000,102.0,Ok,48.0,Ok,777
506993.281000,99.0,Ok,50.0,Ok,778
506993.328000,99.0,Ok,52.0,Ok,779
506993.375000,99.0,Ok,49.0,Ok,780
506993.421000,100.0,Ok,46.0,Ok,781
506993.484000,100.0,Ok,54.0,Ok,782
506993.531000,102.0,Ok,51.0,Ok,783
506993.578000,102.0,Ok,50.0,Ok,784
506993.625000,105.0,Ok,49.0,Ok,785
506993.687000,98.0,Ok,50.0,Ok,786
506993.734000,106.0,Ok,46.0,Ok,787
506993.781000,106.0,Ok,46.0,Ok,788
506993.828000,101.0,Ok,47.0,Ok,789
506993.875000,106.0,Ok,51.0,Ok,790
506993.921000,104.0,Ok,50.0,Ok,791
506993.984000,105.0,Ok,47.0,Ok,792
506994.031000,104.0,Ok,50.0,Ok,793
506994.078000,103.0,Ok,46.0,Ok,794
506994.125000,102.0,Ok,47.0,Ok,795
506994.187000,101.0,Ok,46.0,Ok,796
506994.218000,100.0,Ok,49.0,Ok,797
506994.281000,101.0,Ok,48.0,Ok,798
506994.328000,100.0,Ok,51.0,Ok,799
506994.375000,101.0,Ok,46.0,Ok,800
506994.421000,101.0,Ok,46.0,Ok,801
506994.484000,102.0,Ok,48.0,Ok,802
506994.531000,101.0,Ok,45.0,Ok,803
506994.578000,101.0,Ok,50.0,Ok,804
506994.625000,101.0,Ok,48.0,Ok,805
506994.671000,102.0,Ok,50.0,Ok,806
506994.734000,102.0,Ok,53.0,Ok,807
506994.781000,102.0,Ok,47.0,Ok,808
506994.828000,101.0,Ok,44.0,Ok,809
506994.875000,103.0,Ok,52.0,Ok,810
506994.937000,102.0,Ok,48.0,Ok,811
506994.984000,102.0,Ok,48.0,Ok,812
506995.031000,103.0,Ok,49.0,Ok,813
506995.093000,101.0,Ok,49.0,Ok,814
506995.125000,101.0,Ok,50.0,Ok,815
506995.187000,102.0,Ok,53.0,Ok,816
506995.234000,101.0,Ok,50.0,Ok,817
506995.281000,100.0,Ok,49.0,Ok,818
506995.328000,102.0,Ok,54.0,Ok,819
506995.375000,93.0,Ok,52.0,Ok,820
506995.437000,103.0,Ok,55.0,Ok,821
506995.484000,103.0,Ok,62.0,Ok,822
506995.515000,97.0,Ok,66.0,Ok,823
506995.578000,97.0,Ok,71.0,Ok,824
506995.625000,99.0,Ok,71.0,Ok,825
506995.687000,96.0,Ok,75.0,Ok,826
506995.718000,95.0,Ok,90.0,Ok,827
506995.781000,94.0,Ok,86.0,Ok,828
506995.828000,98.0,Ok,92.0,Ok,829
506995.875000,95.0,Ok,90.0,Ok,830
506995.937000,99.0,Ok,94.0,Ok,831
506995.984000,94.0,Ok,97.0,Ok,832
506996.031000,93.0,Ok,99.0,Ok,833
506996.078000,86.0,Ok,92.0,Ok,834
506996.125000,81.0,Ok,91.0,Ok,835
506996.171000,83.0,Ok,91.0,Ok,836
506996.234000,89.0,Ok,89.0,Ok,837
506996.281000,94.0,Ok,92.0,Ok,838
506996.328000,99.0,Ok,90.0,Ok,839
506996.375000,97.0,Ok,91.0,Ok,840
506996.437000,94.0,Ok,92.0,Ok,841
506996.500000,100.0,Ok,91.0,Ok,842
506996.515000,95.0,Ok,86.0,Ok,843
506996.578000,93.0,Ok,91.0,Ok,844
506996.625000,90.0,Ok,91.0,Ok,845
506996.687000,92.0,Ok,87.0,Ok,846
506996.734000,95.0,Ok,90.0,Ok,847
506996.781000,93.0,Ok,89.0,Ok,848
506996.828000,99.0,Ok,90.0,Ok,849
506996.875000,96.0,Ok,93.0,Ok,850
506996.937000,92.0,Ok,89.0,Ok,851
506996.984000,90.0,Ok,91.0,Ok,852
506997.031000,92.0,Ok,89.0,Ok,853
506997.078000,95.0,Ok,92.0,Ok,854
506997.125000,96.0,Ok,91.0,Ok,855
506997.171000,97.0,Ok,92.0,Ok,856
506997.234000,97.0,Ok,92.0,Ok,857
506997.281000,92.0,Ok,90.0,Ok,858
506997.328000,94.0,Ok,89.0,Ok,859
506997.375000,91.0,Ok,84.0,Ok,860
506997.421000,92.0,Ok,89.0,Ok,861
506997.484000,92.0,Ok,90.0,Ok,862
506997.531000,91.0,Ok,90.0,Ok,863
506997.578000,93.0,Ok,89.0,Ok,864
506997.625000,96.0,Ok,88.0,Ok,865
506997.671000,92.0,Ok,84.0,Ok,866
506997.718000,92.0,Ok,84.0,Ok,867
506997.781000,97.0,Ok,88.0,Ok,868
506997.828000,92.0,Ok,89.0,Ok,869
506997.875000,92.0,Ok,90.0,Ok,870
506997.937000,95.0,Ok,92.0,Ok,871
506997.968000,91.0,Ok,87.0,Ok,872
506998.031000,95.0,Ok,89.0,Ok,873
506998.078000,93.0,Ok,88.0,Ok,874
506998.125000,95.0,Ok,84.0,Ok,875
506998.187000,91.0,Ok,89.0,Ok,876
506998.234000,92.0,Ok,90.0,Ok,877
506998.281000,92.0,Ok,90.0,Ok,878
506998.328000,92.0,Ok,89.0,Ok,879
506998.375000,95.0,Ok,91.0,Ok,880
506998.437000,94.0,Ok,87.0,Ok,881
506998.468000,98.0,Ok,88.0,Ok,882
506998.515000,92.0,Ok,88.0,Ok,883
506998.578000,97.0,Ok,84.0,Ok,884
506998.625000,95.0,Ok,91.0,Ok,885
506998.671000,90.0,Ok,92.0,Ok,886
506998.734000,91.0,Ok,91.0,Ok,887
506998.781000,95.0,Ok,91.0,Ok,888
506998.828000,91.0,Ok,88.0,Ok,889
506998.875000,92.0,Ok,93.0,Ok,890
506998.937000,93.0,Ok,92.0,Ok,891
506998.984000,92.0,Ok,88.0,Ok,892
506999.031000,92.0,Ok,90.0,Ok,893
506999.078000,94.0,Ok,86.0,Ok,894
506999.125000,94.0,Ok,90.0,Ok,895
506999.187000,92.0,Ok,84.0,Ok,896
506999.218000,93.0,Ok,84.0,Ok,897
506999.265000,91.0,Ok,89.0,Ok,898
506999.312000,93.0,Ok,85.0,Ok,899
506999.375000,93.0,Ok,85.0,Ok,900
506999.437000,94.0,Ok,87.0,Ok,901
506999.484000,92.0,Ok,84.0,Ok,902
506999.531000,91.0,Ok,82.0,Ok,903
506999.578000,94.0,Ok,88.0,Ok,904
506999.625000,93.0,Ok,86.0,Ok,905
506999.671000,92.0,Ok,81.0,Ok,906
506999.734000,93.0,Ok,87.0,Ok,907
506999.781000,94.0,Ok,83.0,Ok,908
506999.828000,92.0,Ok,87.0,Ok,909
506999.875000,95.0,Ok,89.0,Ok,910
506999.921000,91.0,Ok,85.0,Ok,911
506999.984000,92.0,Ok,82.0,Ok,912
507000.031000,92.0,Ok,85.0,Ok,913
507000.078000,93.0,Ok,86.0,Ok,914
507000.125000,91.0,Ok,90.0,Ok,915
507000.171000,91.0,Ok,88.0,Ok,916
507000.234000,91.0,Ok,88.0,Ok,917
507000.281000,91.0,Ok,90.0,Ok,918
507000.328000,91.0,Ok,90.0,Ok,919
507000.375000,92.0,Ok,91.0,Ok,920
507000.421000,91.0,Ok,90.0,Ok,921
507000.484000,93.0,Ok,92.0,Ok,922
507000.546000,90.0,Ok,92.0,Ok,923
507000.578000,91.0,Ok,90.0,Ok,924
507000.625000,94.0,Ok,90.0,Ok,925
507000.687000,92.0,Ok,98.0,Ok,926
507000.734000,92.0,Ok,92.0,Ok,927
507000.781000,96.0,Ok,88.0,Ok,928
507000.828000,97.0,Ok,88.0,Ok,929
507000.875000,90.0,Ok,81.0,Ok,930
507000.937000,92.0,Ok,88.0,Ok,931
507000.984000,95.0,Ok,76.0,Ok,932
507001.031000,98.0,Ok,77.0,Ok,933
507001.078000,98.0,Ok,62.0,Ok,934
507001.125000,100.0,Ok,62.0,Ok,935
507001.171000,97.0,Ok,54.0,Ok,936
507001.234000,95.0,Ok,53.0,Ok,937
507001.281000,94.0,Ok,54.0,Ok,938
507001.328000,100.0,Ok,49.0,Ok,939
507001.375000,99.0,Ok,51.0,Ok,940
507001.421000,104.0,Ok,50.0,Ok,941
507001.484000,102.0,Ok,49.0,Ok,942
507001.515000,104.0,Ok,47.0,Ok,943
507001.578000,108.0,Ok,47.0,Ok,944
507001.625000,106.0,Ok,54.0,Ok,945
507001.687000,102.0,Ok,53.0,Ok,946
507001.734000,105.0,Ok,47.0,Ok,947
507001.781000,106.0,Ok,48.0,Ok,948
507001.828000,104.0,Ok,54.0,Ok,949
507001.875000,98.0,Ok,54.0,Ok,950
507001.921000,102.0,Ok,49.0,Ok,951
507001.968000,105.0,Ok,51.0,Ok,952
507002.031000,101.0,Ok,54.0,Ok,953
507002.078000,101.0,Ok,56.0,Ok,954
507002.140000,102.0,Ok,56.0,Ok,955
507002.187000,99.0,Ok,55.0,Ok,956
507002.234000,102.0,Ok,53.0,Ok,957
507002.281000,104.0,Ok,49.0,Ok,958
507002.328000,101.0,Ok,53.0,Ok,959
507002.375000,101.0,Ok,48.0,Ok,960
507002.421000,101.0,Ok,47.0,Ok,961
507002.484000,102.0,Ok,49.0,Ok,962
507002.531000,101.0,Ok,52.0,Ok,963
507002.578000,101.0,Ok,50.0,Ok,964
507002.625000,104.0,Ok,51.0,Ok,965
507002.671000,107.0,Ok,52.0,Ok,966
507002.718000,103.0,Ok,50.0,Ok,967
507002.781000,108.0,Ok,48.0,Ok,968
507002.828000,100.0,Ok,57.0,Ok,969
507002.875000,101.0,Ok,52.0,Ok,970
507002.921000,108.0,Ok,49.0,Ok,971
507002.984000,102.0,Ok,54.0,Ok,972
507003.015000,99.0,Ok,52.0,Ok,973
507003.078000,102.0,Ok,52.0,Ok,974
507003.125000,103.0,Ok,53.0,Ok,975
507003.187000,100.0,Ok,51.0,Ok,976
507003.234000,104.0,Ok,52.0,Ok,977
507003.281000,99.0,Ok,53.0,Ok,978
507003.328000,97.0,Ok,54.0,Ok,979
507003.375000,100.0,Ok,53.0,Ok,980
507003.437000,103.0,Ok,53.0,Ok,981
507003.468000,102.0,Ok,46.0,Ok,982
507003.531000,99.0,Ok,53.0,Ok,983
507003.578000,100.0,Ok,53.0,Ok,984
507003.625000,99.0,Ok,51.0,Ok,985
507003.687000,98.0,Ok,53.0,Ok,986
507003.734000,100.0,Ok,51.0,Ok,987
507003.781000,99.0,Ok,54.0,Ok,988
507003.828000,97.0,Ok,53.0,Ok,989
507003.875000,99.0,Ok,52.0,Ok,990
507003.921000,100.0,Ok,54.0,Ok,991
507003.984000,97.0,Ok,56.0,Ok,992
507004.031000,100.0,Ok,53.0,Ok,993
507004.062000,98.0,Ok,52.0,Ok,994
507004.125000,102.0,Ok,54.0,Ok,995
507004.171000,99.0,Ok,60.0,Ok,996
507004.218000,99.0,Ok,51.0,Ok,997
507004.281000,102.0,Ok,55.0,Ok,998
507004.328000,104.0,Ok,56.0,Ok,999
507004.375000,99.0,Ok,64.0,Ok,1000
507004.437000,102.0,Ok,58.0,Ok,1001
507004.484000,100.0,Ok,69.0,Ok,1002
507004.531000,103.0,Ok,72.0,Ok,1003
507004.578000,101.0,Ok,72.0,Ok,1004
507004.640000,107.0,Ok,81.0,Ok,1005
507004.671000,108.0,Ok,87.0,Ok,1006
507004.734000,101.0,Ok,88.0,Ok,1007
507004.765000,99.0,Ok,89.0,Ok,1008
507004.828000,97.0,Ok,99.0,Ok,1009
507004.875000,92.0,Ok,99.0,Ok,1010
507004.937000,91.0,Ok,96.0,Ok,1011
507004.984000,90.0,Ok,99.0,Ok,1012
507005.031000,93.0,Ok,96.0,Ok,1013
507005.078000,95.0,Ok,94.0,Ok,1014
507005.125000,91.0,Ok,98.0,Ok,1015
507005.171000,99.0,Ok,100.0,Ok,1016
507005.218000,100.0,Ok,98.0,Ok,1017
507005.281000,100.0,Ok,99.0,Ok,1018
507005.328000,92.0,Ok,92.0,Ok,1019
507005.375000,90.0,Ok,93.0,Ok,1020
507005.437000,89.0,Ok,97.0,Ok,1021
507005.484000,92.0,Ok,96.0,Ok,1022
507005.531000,98.0,Ok,98.0,Ok,1023
507005.578000,98.0,Ok,96.0,Ok,1024
507005.625000,95.0,Ok,87.0,Ok,1025
507005.671000,96.0,Ok,90.0,Ok,1026
507005.734000,99.0,Ok,76.0,Ok,1027
507005.781000,96.0,Ok,82.0,Ok,1028
507005.828000,90.0,Ok,74.0,Ok,1029
507005.875000,98.0,Ok,70.0,Ok,1030
507005.937000,95.0,Ok,65.0,Ok,1031
507006.000000,94.0,Ok,61.0,Ok,1032
507006.031000,95.0,Ok,53.0,Ok,1033
507006.078000,95.0,Ok,45.0,Ok,1034
507006.125000,102.0,Ok,48.0,Ok,1035
507006.187000,102.0,Ok,51.0,Ok,1036
507006.234000,104.0,Ok,56.0,Ok,1037
507006.281000,104.0,Ok,49.0,Ok,1038
507006.328000,100.0,Ok,48.0,Ok,1039
507006.375000,98.0,Ok,46.0,Ok,1040
507006.437000,102.0,Ok,43.0,Ok,1041
507006.468000,98.0,Ok,41.0,Ok,1042
507006.531000,105.0,Ok,41.0,Ok,1043
507006.578000,100.0,Ok,43.0,Ok,1044
507006.640000,99.0,Ok,46.0,Ok,1045
507006.687000,99.0,Ok,42.0,Ok,1046
507006.734000,101.0,Ok,50.0,Ok,1047
507006.781000,100.0,Ok,47.0,Ok,1048
507006.828000,99.0,Ok,42.0,Ok,1049
507006.875000,98.0,Ok,48.0,Ok,1050
507006.937000,100.0,Ok,51.0,Ok,1051
507006.984000,93.0,Ok,52.0,Ok,1052
507007.031000,97.0,Ok,51.0,Ok,1053
507007.078000,96.0,Ok,48.0,Ok,1054
507007.125000,94.0,Ok,45.0,Ok,1055
507007.187000,96.0,Ok,45.0,Ok,1056
507007.234000,97.0,Ok,50.0,Ok,1057
507007.265000,99.0,Ok,50.0,Ok,1058
507007.359000,100.0,Ok,50.0,Ok,1059
507007.375000,98.0,Ok,55.0,Ok,1060
507007.437000,97.0,Ok,46.0,Ok,1061
507007.484000,97.0,Ok,54.0,Ok,1062
507007.515000,99.0,Ok,50.0,Ok,1063
507007.562000,98.0,Ok,54.0,Ok,1064
507007.625000,98.0,Ok,55.0,Ok,1065
507007.687000,98.0,Ok,48.0,Ok,1066
507007.734000,98.0,Ok,48.0,Ok,1067
507007.781000,97.0,Ok,51.0,Ok,1068
507007.828000,98.0,Ok,54.0,Ok,1069
507007.890000,96.0,Ok,53.0,Ok,1070
507007.937000,97.0,Ok,47.0,Ok,1071
507007.984000,96.0,Ok,54.0,Ok,1072
507008.031000,98.0,Ok,52.0,Ok,1073
507008.078000,97.0,Ok,54.0,Ok,1074
507008.125000,97.0,Ok,54.0,Ok,1075
507008.187000,97.0,Ok,50.0,Ok,1076
507008.234000,92.0,Ok,47.0,Ok,1077
507008.281000,96.0,Ok,48.0,Ok,1078
507008.328000,96.0,Ok,48.0,Ok,1079
507008.375000,97.0,Ok,46.0,Ok,1080
507008.437000,99.0,Ok,51.0,Ok,1081
507008.484000,101.0,Ok,55.0,Ok,1082
507008.531000,99.0,Ok,48.0,Ok,1083
507008.578000,99.0,Ok,54.0,Ok,1084
507008.625000,92.0,Ok,53.0,Ok,1085
507008.687000,96.0,Ok,50.0,Ok,1086
507008.734000,98.0,Ok,51.0,Ok,1087
507008.765000,96.0,Ok,50.0,Ok,1088
507008.828000,100.0,Ok,52.0,Ok,1089
507008.875000,99.0,Ok,48.0,Ok,1090
507008.921000,97.0,Ok,55.0,Ok,1091
507008.984000,97.0,Ok,48.0,Ok,1092
507009.031000,96.0,Ok,51.0,Ok,1093
507009.078000,97.0,Ok,55.0,Ok,1094
507009.125000,97.0,Ok,54.0,Ok,1095
507009.187000,98.0,Ok,54.0,Ok,1096
507009.234000,90.0,Ok,53.0,Ok,1097
507009.281000,97.0,Ok,44.0,Ok,1098
507009.328000,99.0,Ok,50.0,Ok,1099
507009.375000,99.0,Ok,50.0,Ok,1100
507009.421000,98.0,Ok,55.0,Ok,1101
507009.484000,97.0,Ok,60.0,Ok,1102
507009.531000,98.0,Ok,61.0,Ok,1103
507009.578000,98.0,Ok,70.0,Ok,1104
507009.625000,98.0,Ok,68.0,Ok,1105
507009.687000,99.0,Ok,84.0,Ok,1106
507009.718000,96.0,Ok,85.0,Ok,1107
507009.781000,97.0,Ok,91.0,Ok,1108
507009.828000,96.0,Ok,89.0,Ok,1109
507009.875000,96.0,Ok,98.0,Ok,1110
507009.921000,92.0,Ok,96.0,Ok,1111
507009.984000,94.0,Ok,85.0,Ok,1112
507010.031000,92.0,Ok,89.0,Ok,1113
507010.078000,97.0,Ok,92.0,Ok,1114
507010.125000,97.0,Ok,95.0,Ok,1115
507010.171000,95.0,Ok,99.0,Ok,1116
507010.218000,103.0,Ok,95.0,Ok,1117
507010.281000,99.0,Ok,89.0,Ok,1118
507010.328000,96.0,Ok,95.0,Ok,1119
507010.390000,97.0,Ok,84.0,Ok,1120
507010.437000,97.0,Ok,92.0,Ok,1121
507010.484000,105.0,Ok,76.0,Ok,1122
507010.531000,106.0,Ok,71.0,Ok,1123
507010.578000,103.0,Ok,60.0,Ok,1124
507010.625000,103.0,Ok,54.0,Ok,1125
507010.687000,103.0,Ok,49.0,Ok,1126
507010.734000,107.0,Ok,48.0,Ok,1127
507010.781000,102.0,Ok,51.0,Ok,1128
507010.828000,108.0,Ok,50.0,Ok,1129
507010.875000,107.0,Ok,48.0,Ok,1130
507010.937000,105.0,Ok,51.0,Ok,1131
507010.968000,105.0,Ok,46.0,Ok,1132
507011.031000,102.0,Ok,45.0,Ok,1133
507011.078000,102.0,Ok,53.0,Ok,1134
507011.125000,99.0,Ok,52.0,Ok,1135
507011.171000,107.0,Ok,54.0,Ok,1136
507011.218000,105.0,Ok,49.0,Ok,1137
507011.281000,107.0,Ok,51.0,Ok,1138
507011.328000,102.0,Ok,54.0,Ok,1139
507011.375000,106.0,Ok,54.0,Ok,1140
507011.437000,108.0,Ok,49.0,Ok,1141
507011.468000,110.0,Ok,48.0,Ok,1142
507011.531000,104.0,Ok,52.0,Ok,1143
507011.562000,102.0,Ok,54.0,Ok,1144
507011.625000,105.0,Ok,54.0,Ok,1145
507011.671000,105.0,Ok,53.0,Ok,1146
507011.734000,106.0,Ok,58.0,Ok,1147
507011.781000,99.0,Ok,53.0,Ok,1148
507011.828000,98.0,Ok,58.0,Ok,1149
507011.875000,102.0,Ok,54.0,Ok,1150
507011.937000,97.0,Ok,54.0,Ok,1151
507011.984000,102.0,Ok,56.0,Ok,1152
507012.031000,103.0,Ok,58.0,Ok,1153
507012.078000,103.0,Ok,54.0,Ok,1154
507012.125000,102.0,Ok,55.0,Ok,1155
